Code,LocalAuthority,Year,Indicator,Numerator,Denominator
C&L05c,South Ayrshire,2021-24,0.58,,
C&L05c,South Lanarkshire,2010-14,0.71,,
C&L05c,South Lanarkshire,2012-15,0.7,,
C&L05c,South Lanarkshire,2013-16,0.67,,
C&L05c,South Lanarkshire,2014-17,0.7,,
C&L05c,South Lanarkshire,2015-18,0.68,,
C&L05c,South Lanarkshire,2016-19,0.68,,
C&L05c,South Lanarkshire,2017-20,0.65,,
C&L05c,South Lanarkshire,2018-21,0.65,,
C&L05c,South Lanarkshire,2019-22,0.66,,
C&L05c,South Lanarkshire,2020-23,0.66,,
C&L05c,South Lanarkshire,2021-24,0.71,,
C&L05c,Stirling,2010-14,0.85,,
C&L05c,Stirling,2012-15,0.87,,
C&L05c,Stirling,2013-16,0.85,,
C&L05c,Stirling,2014-17,0.75,,
C&L05c,Stirling,2015-18,0.68,,
C&L05c,Stirling,2016-19,0.67,,
C&L05c,Stirling,2017-20,0.72,,
C&L05c,Stirling,2018-21,0.72,,
C&L05c,Stirling,2019-22,0.72,,
C&L05c,Stirling,2020-23,0.72,,
C&L05c,Stirling,2021-24,0.79,,
C&L05c,West Dunbartonshire,2010-14,0.77,,
C&L05c,West Dunbartonshire,2012-15,0.77,,
C&L05c,West Dunbartonshire,2013-16,0.7,,
C&L05c,West Dunbartonshire,2014-17,0.78,,
C&L05c,West Dunbartonshire,2015-18,0.75,,
C&L05c,West Dunbartonshire,2016-19,0.76,,
C&L05c,West Dunbartonshire,2017-20,0.69,,
C&L05c,West Dunbartonshire,2018-21,0.75,,
C&L05c,West Dunbartonshire,2019-22,0.76,,
C&L05c,West Dunbartonshire,2020-23,0.75,,
C&L05c,West Dunbartonshire,2021-24,0.74,,
C&L05c,West Lothian,2010-14,0.63,,
C&L05c,West Lothian,2012-15,0.68,,
C&L05c,West Lothian,2013-16,0.71,,
C&L05c,West Lothian,2014-17,0.68,,
C&L05c,West Lothian,2015-18,0.6,,
C&L05c,West Lothian,2016-19,0.55,,
C&L05c,West Lothian,2017-20,0.56,,
C&L05c,West Lothian,2018-21,0.54,,
C&L05c,West Lothian,2019-22,0.65,,
C&L05c,West Lothian,2020-23,0.62,,
C&L05c,West Lothian,2021-24,0.58,,
C&L05d,Aberdeen City,2010-14,0.65,,
C&L05d,Aberdeen City,2012-15,0.7,,
C&L05d,Aberdeen City,2013-16,0.7,,
C&L05d,Aberdeen City,2014-17,0.71,,
C&L05d,Aberdeen City,2015-18,0.71,,
C&L05d,Aberdeen City,2016-19,0.72,,
C&L05d,Aberdeen City,2017-20,0.71,,
C&L05d,Aberdeen City,2018-21,0.73,,
C&L05d,Aberdeen City,2019-22,0.74,,
C&L05d,Aberdeen City,2020-23,0.73,,
C&L05d,Aberdeen City,2021-24,0.67,,
C&L05d,Aberdeenshire,2010-14,0.69,,
C&L05d,Aberdeenshire,2012-15,0.7,,
C&L05d,Aberdeenshire,2013-16,0.72,,
C&L05d,Aberdeenshire,2014-17,0.71,,
C&L05d,Aberdeenshire,2015-18,0.73,,
C&L05d,Aberdeenshire,2016-19,0.69,,
C&L05d,Aberdeenshire,2017-20,0.68,,
C&L05d,Aberdeenshire,2018-21,0.72,,
C&L05d,Aberdeenshire,2019-22,0.7,,
C&L05d,Aberdeenshire,2020-23,0.71,,
C&L05d,Aberdeenshire,2021-24,0.66,,
C&L05d,Angus,2010-14,0.76,,
C&L05d,Angus,2012-15,0.74,,
C&L05d,Angus,2013-16,0.75,,
C&L05d,Angus,2014-17,0.76,,
C&L05d,Angus,2015-18,0.78,,
C&L05d,Angus,2016-19,0.78,,
C&L05d,Angus,2017-20,0.76,,
C&L05d,Angus,2018-21,0.76,,
C&L05d,Angus,2019-22,0.77,,
C&L05d,Angus,2020-23,0.7,,
C&L05d,Angus,2021-24,0.65,,
C&L05d,Argyll & Bute,2010-14,0.59,,
C&L05d,Argyll & Bute,2012-15,0.61,,
C&L05d,Argyll & Bute,2013-16,0.65,,
C&L05d,Argyll & Bute,2014-17,0.66,,
C&L05d,Argyll & Bute,2015-18,0.66,,
C&L05d,Argyll & Bute,2016-19,0.69,,
C&L05d,Argyll & Bute,2017-20,0.67,,
C&L05d,Argyll & Bute,2018-21,0.69,,
C&L05d,Argyll & Bute,2019-22,0.68,,
C&L05d,Argyll & Bute,2020-23,0.72,,
C&L05d,Argyll & Bute,2021-24,0.73,,
C&L05d,Clackmannanshire,2010-14,0.71,,
C&L05d,Clackmannanshire,2012-15,0.75,,
C&L05d,Clackmannanshire,2013-16,0.77,,
C&L05d,Clackmannanshire,2014-17,0.81,,
C&L05d,Clackmannanshire,2015-18,0.79,,
C&L05d,Clackmannanshire,2016-19,0.7,,
C&L05d,Clackmannanshire,2017-20,0.66,,
C&L05d,Clackmannanshire,2018-21,0.58,,
C&L05d,Clackmannanshire,2019-22,0.5,,
C&L05d,Clackmannanshire,2020-23,0.37,,
C&L05d,Clackmannanshire,2021-24,0.3,,
C&L05d,Dumfries & Galloway,2010-14,0.68,,
C&L05d,Dumfries & Galloway,2012-15,0.63,,
C&L05d,Dumfries & Galloway,2013-16,0.57,,
C&L05d,Dumfries & Galloway,2014-17,0.49,,
C&L05d,Dumfries & Galloway,2015-18,0.42,,
C&L05d,Dumfries & Galloway,2016-19,0.4,,
C&L05d,Dumfries & Galloway,2017-20,0.38,,
C&L05d,Dumfries & Galloway,2018-21,0.46,,
C&L05d,Dumfries & Galloway,2019-22,0.55,,
C&L05d,Dumfries & Galloway,2020-23,0.62,,
C&L05d,Dumfries & Galloway,2021-24,0.61,,
C&L05d,Dundee City,2010-14,0.76,,
C&L05d,Dundee City,2012-15,0.75,,
C&L05d,Dundee City,2013-16,0.77,,
C&L05d,Dundee City,2014-17,0.78,,
C&L05d,Dundee City,2015-18,0.75,,
C&L05d,Dundee City,2016-19,0.72,,
C&L05d,Dundee City,2017-20,0.7,,
C&L05d,Dundee City,2018-21,0.71,,
C&L05d,Dundee City,2019-22,0.74,,
C&L05d,Dundee City,2020-23,0.69,,
C&L05d,Dundee City,2021-24,0.58,,
C&L05d,East Ayrshire,2010-14,0.76,,
C&L05d,East Ayrshire,2012-15,0.78,,
C&L05d,East Ayrshire,2013-16,0.76,,
C&L05d,East Ayrshire,2014-17,0.74,,
C&L05d,East Ayrshire,2015-18,0.72,,
C&L05d,East Ayrshire,2016-19,0.69,,
C&L05d,East Ayrshire,2017-20,0.67,,
C&L05d,East Ayrshire,2018-21,0.71,,
C&L05d,East Ayrshire,2019-22,0.73,,
C&L05d,East Ayrshire,2020-23,0.71,,
C&L05d,East Ayrshire,2021-24,0.66,,
C&L05d,East Dunbartonshire,2010-14,0.81,,
C&L05d,East Dunbartonshire,2012-15,0.82,,
C&L05d,East Dunbartonshire,2013-16,0.77,,
C&L05d,East Dunbartonshire,2014-17,0.78,,
C&L05d,East Dunbartonshire,2015-18,0.74,,
C&L05d,East Dunbartonshire,2016-19,0.73,,
C&L05d,East Dunbartonshire,2017-20,0.73,,
C&L05d,East Dunbartonshire,2018-21,0.76,,
C&L05d,East Dunbartonshire,2019-22,0.79,,
C&L05d,East Dunbartonshire,2020-23,0.74,,
C&L05d,East Dunbartonshire,2021-24,0.65,,
C&L05d,East Lothian,2010-14,0.87,,
C&L05d,East Lothian,2012-15,0.89,,
C&L05d,East Lothian,2013-16,0.84,,
C&L05d,East Lothian,2014-17,0.78,,
C&L05d,East Lothian,2015-18,0.72,,
C&L05d,East Lothian,2016-19,0.68,,
C&L05d,East Lothian,2017-20,0.72,,
C&L05d,East Lothian,2018-21,0.81,,
C&L05d,East Lothian,2019-22,0.87,,
C&L05d,East Lothian,2020-23,0.87,,
C&L05d,East Lothian,2021-24,0.82,,
C&L05d,East Renfrewshire,2010-14,0.81,,
C&L05d,East Renfrewshire,2012-15,0.79,,
C&L05d,East Renfrewshire,2013-16,0.73,,
C&L05d,East Renfrewshire,2014-17,0.66,,
C&L05d,East Renfrewshire,2015-18,0.65,,
C&L05d,East Renfrewshire,2016-19,0.64,,
C&L05d,East Renfrewshire,2017-20,0.67,,
C&L05d,East Renfrewshire,2018-21,0.73,,
C&L05d,East Renfrewshire,2019-22,0.71,,
C&L05d,East Renfrewshire,2020-23,0.64,,
C&L05d,East Renfrewshire,2021-24,0.6,,
C&L05d,Edinburgh City,2010-14,0.8,,
C&L05d,Edinburgh City,2012-15,0.81,,
C&L05d,Edinburgh City,2013-16,0.75,,
C&L05d,Edinburgh City,2014-17,0.71,,
C&L05d,Edinburgh City,2015-18,0.7,,
C&L05d,Edinburgh City,2016-19,0.72,,
C&L05d,Edinburgh City,2017-20,0.73,,
C&L05d,Edinburgh City,2018-21,0.76,,
C&L05d,Edinburgh City,2019-22,0.77,,
C&L05d,Edinburgh City,2020-23,0.77,,
C&L05d,Edinburgh City,2021-24,0.71,,
C&L05d,Eilean Siar,2010-14,0.88,,
C&L05d,Eilean Siar,2012-15,0.86,,
C&L05d,Eilean Siar,2013-16,0.85,,
C&L05d,Eilean Siar,2014-17,0.83,,
C&L05d,Eilean Siar,2015-18,0.78,,
C&L05d,Eilean Siar,2016-19,0.69,,
C&L05d,Eilean Siar,2017-20,0.58,,
C&L05d,Eilean Siar,2018-21,0.63,,
C&L05d,Eilean Siar,2019-22,0.71,,
C&L05d,Eilean Siar,2020-23,0.8,,
C&L05d,Eilean Siar,2021-24,0.81,,
C&L05d,Falkirk,2010-14,0.78,,
C&L05d,Falkirk,2012-15,0.81,,
C&L05d,Falkirk,2013-16,0.82,,
C&L05d,Falkirk,2014-17,0.79,,
C&L05d,Falkirk,2015-18,0.77,,
C&L05d,Falkirk,2016-19,0.74,,
C&L05d,Falkirk,2017-20,0.73,,
C&L05d,Falkirk,2018-21,0.73,,
C&L05d,Falkirk,2019-22,0.73,,
C&L05d,Falkirk,2020-23,0.68,,
C&L05d,Falkirk,2021-24,0.65,,
C&L05d,Fife,2010-14,0.72,,
C&L05d,Fife,2012-15,0.74,,
C&L05d,Fife,2013-16,0.74,,
C&L05d,Fife,2014-17,0.76,,
C&L05d,Fife,2015-18,0.76,,
C&L05d,Fife,2016-19,0.74,,
C&L05d,Fife,2017-20,0.73,,
C&L05d,Fife,2018-21,0.75,,
C&L05d,Fife,2019-22,0.77,,
C&L05d,Fife,2020-23,0.76,,
C&L05d,Fife,2021-24,0.7,,
C&L05d,Glasgow City,2010-14,0.84,,
C&L05d,Glasgow City,2012-15,0.79,,
C&L05d,Glasgow City,2013-16,0.75,,
C&L05d,Glasgow City,2014-17,0.69,,
C&L05d,Glasgow City,2015-18,0.69,,
C&L05d,Glasgow City,2016-19,0.7,,
C&L05d,Glasgow City,2017-20,0.71,,
C&L05d,Glasgow City,2018-21,0.75,,
C&L05d,Glasgow City,2019-22,0.71,,
C&L05d,Glasgow City,2020-23,0.65,,
C&L05d,Glasgow City,2021-24,0.6,,
C&L05d,Highland,2010-14,0.81,,
C&L05d,Highland,2012-15,0.81,,
C&L05d,Highland,2013-16,0.78,,
C&L05d,Highland,2014-17,0.73,,
C&L05d,Highland,2015-18,0.71,,
C&L05d,Highland,2016-19,0.7,,
C&L05d,Highland,2017-20,0.69,,
C&L05d,Highland,2018-21,0.73,,
C&L05d,Highland,2019-22,0.77,,
C&L05d,Highland,2020-23,0.77,,
C&L05d,Highland,2021-24,0.75,,
C&L05d,Inverclyde,2010-14,0.88,,
C&L05d,Inverclyde,2012-15,0.89,,
C&L05d,Inverclyde,2013-16,0.88,,
C&L05d,Inverclyde,2014-17,0.9,,
C&L05d,Inverclyde,2015-18,0.87,,
C&L05d,Inverclyde,2016-19,0.85,,
C&L05d,Inverclyde,2017-20,0.8,,
C&L05d,Inverclyde,2018-21,0.79,,
C&L05d,Inverclyde,2019-22,0.77,,
C&L05d,Inverclyde,2020-23,0.76,,
C&L05d,Inverclyde,2021-24,0.73,,
C&L05d,Midlothian,2010-14,0.78,,
C&L05d,Midlothian,2012-15,0.75,,
C&L05d,Midlothian,2013-16,0.74,,
C&L05d,Midlothian,2014-17,0.74,,
C&L05d,Midlothian,2015-18,0.74,,
C&L05d,Midlothian,2016-19,0.71,,
C&L05d,Midlothian,2017-20,0.63,,
C&L05d,Midlothian,2018-21,0.6,,
C&L05d,Midlothian,2019-22,0.63,,
C&L05d,Midlothian,2020-23,0.67,,
C&L05d,Midlothian,2021-24,0.65,,
C&L05d,Moray,2010-14,0.79,,
C&L05d,Moray,2012-15,0.78,,
C&L05d,Moray,2013-16,0.75,,
C&L05d,Moray,2014-17,0.73,,
C&L05d,Moray,2015-18,0.68,,
C&L05d,Moray,2016-19,0.66,,
C&L05d,Moray,2017-20,0.67,,
C&L05d,Moray,2018-21,0.72,,
C&L05d,Moray,2019-22,0.75,,
C&L05d,Moray,2020-23,0.71,,
C&L05d,Moray,2021-24,0.7,,
C&L05d,North Ayrshire,2010-14,0.8,,
C&L05d,North Ayrshire,2012-15,0.82,,
C&L05d,North Ayrshire,2013-16,0.75,,
C&L05d,North Ayrshire,2014-17,0.72,,
C&L05d,North Ayrshire,2015-18,0.73,,
C&L05d,North Ayrshire,2016-19,0.68,,
C&L05d,North Ayrshire,2017-20,0.65,,
C&L05d,North Ayrshire,2018-21,0.64,,
C&L05d,North Ayrshire,2019-22,0.69,,
C&L05d,North Ayrshire,2020-23,0.7,,
C&L05d,North Ayrshire,2021-24,0.72,,
C&L05d,North Lanarkshire,2010-14,0.83,,
C&L05d,North Lanarkshire,2012-15,0.84,,
C&L05d,North Lanarkshire,2013-16,0.81,,
C&L05d,North Lanarkshire,2014-17,0.79,,
C&L05d,North Lanarkshire,2015-18,0.78,,
C&L05d,North Lanarkshire,2016-19,0.74,,
C&L05d,North Lanarkshire,2017-20,0.69,,
C&L05d,North Lanarkshire,2018-21,0.68,,
C&L05d,North Lanarkshire,2019-22,0.68,,
C&L05d,North Lanarkshire,2020-23,0.7,,
C&L05d,North Lanarkshire,2021-24,0.68,,
C&L05d,Orkney Islands,2010-14,0.9,,
C&L05d,Orkney Islands,2012-15,0.94,,
C&L05d,Orkney Islands,2013-16,0.94,,
C&L05d,Orkney Islands,2014-17,0.93,,
C&L05d,Orkney Islands,2015-18,0.9,,
C&L05d,Orkney Islands,2016-19,0.87,,
C&L05d,Orkney Islands,2017-20,0.87,,
C&L05d,Orkney Islands,2018-21,0.86,,
C&L05d,Orkney Islands,2019-22,0.86,,
C&L05d,Orkney Islands,2020-23,0.83,,
C&L05d,Orkney Islands,2021-24,0.82,,
C&L05d,Perth & Kinross,2010-14,0.81,,
C&L05d,Perth & Kinross,2012-15,0.81,,
C&L05d,Perth & Kinross,2013-16,0.81,,
C&L05d,Perth & Kinross,2014-17,0.81,,
C&L05d,Perth & Kinross,2015-18,0.79,,
C&L05d,Perth & Kinross,2016-19,0.77,,
C&L05d,Perth & Kinross,2017-20,0.74,,
C&L05d,Perth & Kinross,2018-21,0.74,,
C&L05d,Perth & Kinross,2019-22,0.74,,
C&L05d,Perth & Kinross,2020-23,0.73,,
C&L05d,Perth & Kinross,2021-24,0.67,,
C&L05d,Renfrewshire,2010-14,0.79,,
C&L05d,Renfrewshire,2012-15,0.84,,
C&L05d,Renfrewshire,2013-16,0.81,,
C&L05d,Renfrewshire,2014-17,0.83,,
C&L05d,Renfrewshire,2015-18,0.81,,
C&L05d,Renfrewshire,2016-19,0.81,,
C&L05d,Renfrewshire,2017-20,0.76,,
C&L05d,Renfrewshire,2018-21,0.75,,
C&L05d,Renfrewshire,2019-22,0.71,,
C&L05d,Renfrewshire,2020-23,0.67,,
C&L05d,Renfrewshire,2021-24,0.65,,
C&L05d,Scottish Borders,2010-14,0.75,,
C&L05d,Scottish Borders,2012-15,0.69,,
C&L05d,Scottish Borders,2013-16,0.63,,
C&L05d,Scottish Borders,2014-17,0.6,,
C&L05d,Scottish Borders,2015-18,0.59,,
C&L05d,Scottish Borders,2016-19,0.61,,
C&L05d,Scottish Borders,2017-20,0.6,,
C&L05d,Scottish Borders,2018-21,0.68,,
C&L05d,Scottish Borders,2019-22,0.66,,
C&L05d,Scottish Borders,2020-23,0.62,,
C&L05d,Scottish Borders,2021-24,0.54,,
C&L05d,Shetland Islands,2010-14,0.96,,
C&L05d,Shetland Islands,2012-15,0.95,,
C&L05d,Shetland Islands,2013-16,0.92,,
C&L05d,Shetland Islands,2014-17,0.91,,
C&L05d,Shetland Islands,2015-18,0.9,,
C&L05d,Shetland Islands,2016-19,0.89,,
C&L05d,Shetland Islands,2017-20,0.91,,
C&L05d,Shetland Islands,2018-21,0.9,,
C&L05d,Shetland Islands,2019-22,0.93,,
C&L05d,Shetland Islands,2020-23,0.94,,
C&L05d,Shetland Islands,2021-24,0.89,,
C&L05d,South Ayrshire,2010-14,0.69,,
C&L05d,South Ayrshire,2012-15,0.72,,
C&L05d,South Ayrshire,2013-16,0.76,,
C&L05d,South Ayrshire,2014-17,0.78,,
C&L05d,South Ayrshire,2015-18,0.8,,
C&L05d,South Ayrshire,2016-19,0.78,,
C&L05d,South Ayrshire,2017-20,0.76,,
C&L05d,South Ayrshire,2018-21,0.76,,
C&L05d,South Ayrshire,2019-22,0.75,,
C&L05d,South Ayrshire,2020-23,0.73,,
C&L05d,South Ayrshire,2021-24,0.67,,
C&L05d,South Lanarkshire,2010-14,0.77,,
C&L05d,South Lanarkshire,2012-15,0.77,,
C&L05d,South Lanarkshire,2013-16,0.74,,
C&L05d,South Lanarkshire,2014-17,0.72,,
C&L05d,South Lanarkshire,2015-18,0.67,,
C&L05d,South Lanarkshire,2016-19,0.68,,
C&L05d,South Lanarkshire,2017-20,0.67,,
C&L05d,South Lanarkshire,2018-21,0.68,,
C&L05d,South Lanarkshire,2019-22,0.68,,
C&L05d,South Lanarkshire,2020-23,0.7,,
C&L05d,South Lanarkshire,2021-24,0.67,,
C&L05d,Stirling,2010-14,0.84,,
C&L05d,Stirling,2012-15,0.89,,
C&L05d,Stirling,2013-16,0.88,,
C&L05d,Stirling,2014-17,0.83,,
C&L05d,Stirling,2015-18,0.82,,
C&L05d,Stirling,2016-19,0.79,,
C&L05d,Stirling,2017-20,0.77,,
C&L05d,Stirling,2018-21,0.78,,
C&L05d,Stirling,2019-22,0.74,,
C&L05d,Stirling,2020-23,0.78,,
C&L05d,Stirling,2021-24,0.76,,
C&L05d,West Dunbartonshire,2010-14,0.7,,
C&L05d,West Dunbartonshire,2012-15,0.69,,
C&L05d,West Dunbartonshire,2013-16,0.71,,
C&L05d,West Dunbartonshire,2014-17,0.74,,
C&L05d,West Dunbartonshire,2015-18,0.74,,
C&L05d,West Dunbartonshire,2016-19,0.73,,
C&L05d,West Dunbartonshire,2017-20,0.74,,
C&L05d,West Dunbartonshire,2018-21,0.75,,
C&L05d,West Dunbartonshire,2019-22,0.75,,
C&L05d,West Dunbartonshire,2020-23,0.76,,
C&L05d,West Dunbartonshire,2021-24,0.74,,
C&L05d,West Lothian,2010-14,0.82,,
C&L05d,West Lothian,2012-15,0.85,,
C&L05d,West Lothian,2013-16,0.83,,
C&L05d,West Lothian,2014-17,0.81,,
C&L05d,West Lothian,2015-18,0.8,,
C&L05d,West Lothian,2016-19,0.78,,
C&L05d,West Lothian,2017-20,0.77,,
C&L05d,West Lothian,2018-21,0.7,,
C&L05d,West Lothian,2019-22,0.74,,
C&L05d,West Lothian,2020-23,0.72,,
C&L05d,West Lothian,2021-24,0.69,,
CHN01,Aberdeen City,2010-11,4960.34,59028,11900
CHN01,Aberdeen City,2011-12,4880.22,58343,11955
CHN01,Aberdeen City,2012-13,4958.13,60747,12252
CHN01,Aberdeen City,2013-14,4867.01,61558,12648
CHN01,Aberdeen City,2014-15,5216.42,68043,13044
CHN01,Aberdeen City,2015-16,5071.59,67721,13353
CHN01,Aberdeen City,2016-17,4957.68,67940,13704
CHN01,Aberdeen City,2017-18,5161.53,71864,13923
CHN01,Aberdeen City,2018-19,5165.73,72315,13999
CHN01,Aberdeen City,2019-20,5367.01,74682,13915
CHN01,Aberdeen City,2020-21,5774.76,80633,13963
CHN01,Aberdeen City,2021-22,5907.7,83204,14084
CHN01,Aberdeen City,2022-23,6393.6,93174,14573
CHN01,Aberdeen City,2023-24,6601.26,99910,15135
CHN01,Aberdeenshire,2010-11,4845.97,92621,19113
CHN01,Aberdeenshire,2011-12,4575.31,87242,19068
CHN01,Aberdeenshire,2012-13,4672.92,90108,19283
CHN01,Aberdeenshire,2013-14,4827,96038,19896
CHN01,Aberdeenshire,2014-15,4818.89,98874,20518
CHN01,Aberdeenshire,2015-16,5074.16,104964,20686
CHN01,Aberdeenshire,2016-17,5163.12,107842,20887
CHN01,Aberdeenshire,2017-18,5215.62,109987,21088
CHN01,Aberdeenshire,2018-19,5407.05,113667,21022
CHN01,Aberdeenshire,2019-20,5717.25,119965,20983
CHN01,Aberdeenshire,2020-21,6074.2,127370,20969
CHN01,Aberdeenshire,2021-22,6212.2,129220,20801
CHN01,Aberdeenshire,2022-23,6273.66,130900,20865
CHN01,Aberdeenshire,2023-24,6787.31,139486,20551
CHN01,Angus,2010-11,4676.22,39472,8441
CHN01,Angus,2011-12,4667.5,39305,8421
CHN01,Angus,2012-13,4564.99,38775,8494
CHN01,Angus,2013-14,4538.49,38736,8535
CHN01,Angus,2014-15,4692.07,40577,8648
CHN01,Angus,2015-16,4750.61,41088,8649
CHN01,Angus,2016-17,5006.47,43341,8657
CHN01,Angus,2017-18,5080.3,44224,8705
CHN01,Angus,2018-19,5060.11,44615,8817
CHN01,Angus,2019-20,5479.97,47884,8738
CHN01,Angus,2020-21,5953.8,50905,8550
CHN01,Angus,2021-22,6292.79,53130,8443
CHN01,Angus,2022-23,6548.39,55144,8421
CHN01,Angus,2023-24,6862.72,56940,8297
CHN01,Argyll & Bute,2010-11,5848.66,33969,5808
CHN01,Argyll & Bute,2011-12,5624.85,32461,5771
CHN01,Argyll & Bute,2012-13,5772.9,32894,5698
CHN01,Argyll & Bute,2013-14,5838.38,33162,5680
CHN01,Argyll & Bute,2014-15,5659.97,32658,5770
CHN01,Argyll & Bute,2015-16,5591.88,32377,5790
CHN01,Argyll & Bute,2016-17,5775.44,33434,5789
CHN01,Argyll & Bute,2017-18,6622.16,38786,5857
CHN01,Argyll & Bute,2018-19,6490.1,38019,5858
CHN01,Argyll & Bute,2019-20,7002.94,40442,5775
CHN01,Argyll & Bute,2020-21,7437.73,41748,5613
CHN01,Argyll & Bute,2021-22,7956.79,43826,5508
CHN01,Argyll & Bute,2022-23,8672.73,46694,5384
CHN01,Argyll & Bute,2023-24,9557.43,50339,5267
CHN01,Clackmannanshire,2010-11,4422.45,16823,3804
CHN01,Clackmannanshire,2011-12,4366.38,16470,3772
CHN01,Clackmannanshire,2012-13,4082.86,15768,3862
CHN01,Clackmannanshire,2013-14,3889.57,15251,3921
CHN01,Clackmannanshire,2014-15,3878.02,15260,3935
CHN01,Clackmannanshire,2015-16,4013.19,16121,4017
CHN01,Clackmannanshire,2016-17,4511.74,18065,4004
CHN01,Clackmannanshire,2017-18,4851.51,19799,4081
CHN01,Clackmannanshire,2018-19,4909.27,19966,4067
CHN01,Clackmannanshire,2019-20,5516.27,22043,3996
CHN01,Clackmannanshire,2020-21,6081.04,24087,3961
CHN01,Clackmannanshire,2021-22,6636.2,25848,3895
CHN01,Clackmannanshire,2022-23,6989.05,26817,3837
CHN01,Clackmannanshire,2023-24,7824.07,29575,3780
CHN01,Dumfries & Galloway,2010-11,5760.89,59268,10288
CHN01,Dumfries & Galloway,2011-12,5813.01,60153,10348
CHN01,Dumfries & Galloway,2012-13,5579.61,58134,10419
CHN01,Dumfries & Galloway,2013-14,5634.12,59378,10539
CHN01,Dumfries & Galloway,2014-15,5558.99,59370,10680
CHN01,Dumfries & Galloway,2015-16,5603.74,60201,10743
CHN01,Dumfries & Galloway,2016-17,5597.71,59526,10634
CHN01,Dumfries & Galloway,2017-18,5650.96,60454,10698
CHN01,Dumfries & Galloway,2018-19,5247.29,55128,10506
CHN01,Dumfries & Galloway,2019-20,5590.45,57604,10304
CHN01,Dumfries & Galloway,2020-21,6101.21,62031,10167
CHN01,Dumfries & Galloway,2021-22,6393.88,64527,10092
CHN01,Dumfries & Galloway,2022-23,6947.04,69526,10008
CHN01,Dumfries & Galloway,2023-24,7646.43,74958,9803
CHN01,Dundee City,2010-11,4731.99,44670,9440
CHN01,Dundee City,2011-12,4552.31,43074,9462
CHN01,Dundee City,2012-13,4378.89,42068,9607
CHN01,Dundee City,2013-14,4332.9,42835,9886
CHN01,Dundee City,2014-15,4262.9,43375,10175
CHN01,Dundee City,2015-16,4179.92,43467,10399
CHN01,Dundee City,2016-17,4444.61,47144,10607
CHN01,Dundee City,2017-18,4759.27,51205,10759
CHN01,Dundee City,2018-19,5011.87,53612,10697
CHN01,Dundee City,2019-20,5177.26,55055,10634
CHN01,Dundee City,2020-21,5746.56,59362,10330
CHN01,Dundee City,2021-22,6227.01,63173,10145
CHN01,Dundee City,2022-23,6761.42,68385,10114
CHN01,Dundee City,2023-24,7164.79,72085,10061
CHN01,East Ayrshire,2010-11,4682.32,41181,8795
CHN01,East Ayrshire,2011-12,4394.22,38634,8792
CHN01,East Ayrshire,2012-13,4556.29,39863,8749
CHN01,East Ayrshire,2013-14,4563.84,40390,8850
CHN01,East Ayrshire,2014-15,4554.46,40726,8942
CHN01,East Ayrshire,2015-16,4862.1,43827,9014
CHN01,East Ayrshire,2016-17,5126.41,46517,9074
CHN01,East Ayrshire,2017-18,5196.43,47433,9128
CHN01,East Ayrshire,2018-19,5532.78,50553,9137
CHN01,East Ayrshire,2019-20,5609.24,51375,9159
CHN01,East Ayrshire,2020-21,6017.32,54535,9063
CHN01,East Ayrshire,2021-22,6413.55,57568,8976
CHN01,East Ayrshire,2022-23,6988.26,61930,8862
CHN01,East Ayrshire,2023-24,7377.7,64459,8737
CHN01,East Dunbartonshire,2010-11,4819.55,39448,8185
CHN01,East Dunbartonshire,2011-12,4757.75,38966,8190
CHN01,East Dunbartonshire,2012-13,4693.13,38784,8264
CHN01,East Dunbartonshire,2013-14,4581.08,38591,8424
CHN01,East Dunbartonshire,2014-15,4617.7,39860,8632
CHN01,East Dunbartonshire,2015-16,4510.42,39615,8783
CHN01,East Dunbartonshire,2016-17,4776.76,42389,8874
CHN01,East Dunbartonshire,2017-18,4701.12,42296,8997
CHN01,East Dunbartonshire,2018-19,4802.88,44028,9167
CHN01,East Dunbartonshire,2019-20,5134.05,47146,9183
CHN01,East Dunbartonshire,2020-21,5668.99,52030,9178
CHN01,East Dunbartonshire,2021-22,6238.96,56787,9102
CHN01,East Dunbartonshire,2022-23,6565.27,59803,9109
CHN01,East Dunbartonshire,2023-24,7245.15,65728,9072
CHN01,East Lothian,2010-11,4565.25,34212,7494
CHN01,East Lothian,2011-12,4773.57,36155,7574
CHN01,East Lothian,2012-13,4521.7,35007,7742
CHN01,East Lothian,2013-14,4185.39,33119,7913
CHN01,East Lothian,2014-15,4216.98,34225,8116
CHN01,East Lothian,2015-16,4340.83,35877,8265
CHN01,East Lothian,2016-17,4327.48,36749,8492
CHN01,East Lothian,2017-18,4518.97,38592,8540
CHN01,East Lothian,2018-19,4681.91,40550,8661
CHN01,East Lothian,2019-20,5000.46,43134,8626
CHN01,East Lothian,2020-21,5275.33,45141,8557
CHN01,East Lothian,2021-22,5748.17,49486,8609
CHN01,East Lothian,2022-23,6410.33,54475,8498
CHN01,East Lothian,2023-24,6731.01,56877,8450
CHN01,East Renfrewshire,2010-11,4381.34,35962,8208
CHN01,East Renfrewshire,2011-12,4535.87,36863,8127
CHN01,East Renfrewshire,2012-13,4611.82,37697,8174
CHN01,East Renfrewshire,2013-14,4544.5,37633,8281
CHN01,East Renfrewshire,2014-15,4535.95,38424,8471
CHN01,East Renfrewshire,2015-16,4476.05,38964,8705
